"person_id","display_first_last","birthdate","school","country","height","weight","season_exp","jersey","position","team_id","team_name","team_abbreviation","team_city","from_year","to_year"
2440,"Matt Barnes",1980-03-09,"UCLA","USA","6-7",226,15,"22","Forward",1610612746,"Clippers","LAC","Los Angeles",2002,2016
1630567,"Scottie Barnes",2001-08-01,"Florida State","USA","6-8",225,2,"4","Forward",1610612761,"Raptors","TOR","Toronto",2021,2023
76106,"Jim Barnett",1944-07-07,"Oregon","USA","6-4",170,11,"33","Guard",1610612744,"Warriors","GOS","Golden State",1966,1976
76108,"John Barnhill",1938-03-20,"Tennessee State","USA","6-1",180,7,"11","Guard",1610612737,"Hawks","STL","St. Louis",1962,1968
76109,"Norton Barnhill",1953-07-15,"Washington State","USA","6-4",205,1,"10","Guard",1610612760,"SuperSonics","SEA","Seattle",1976,1976
76110,"Leo Barnhorst",1924-05-11,"Notre Dame","USA","6-4",190,5,"8-15","Forward",1610610030,"Olympians","INO","Indianapolis",1949,1953
76111,"John Barr",1918-08-18,"Penn State","USA","6-3",205,1,NA,"Forward",1610610034,"Bombers","BOM","St. Louis",1946,1946
76112,"Mike Barr",1950-10-19,"Duquesne","USA","6-3",180,1,"34","Guard",1610612758,"Kings","KCK","Kansas City",1976,1976
76114,"Ernie Barrett",1929-08-27,"Kansas State","USA",NA,NA,2,NA,NA,0,NA,NA,NA,1953,2008
1629628,"RJ Barrett",2000-06-14,"Duke","Canada","6-6",214,4,"9","Forward-Guard",1610612752,"Knicks","NYK","New York",2019,2023
2853,"Earl Barron",1981-08-14,"Memphis","USA","7-0",250,9,"30","Forward-Center",1610612748,"Heat","MIA","Miami",2005,2014
344,"Dana Barros",1967-04-13,"Boston College","USA","5-11",165,15,NA,"Guard",1610612738,"Celtics","BOS","Boston",1989,2003
699,"Brent Barry",1971-12-31,"Oregon State","USA","6-7",210,15,"17","Guard",1610612760,"SuperSonics","SEA","Seattle",1995,2008
1003,"Drew Barry",1973-02-17,"Georgia Tech","USA","6-5",191,3,"10","Guard",1610612737,"Hawks","ATL","Atlanta",1997,1999
468,"Jon Barry",1969-07-25,"Georgia Tech","USA","6-5",210,14,NA,"Guard",0,NA,NA,NA,1992,2005
600013,"Rick Barry",1944-03-28,"Miami","USA","6-7",205,10,"24","Forward",1610612744,"Warriors","GOS","Golden State",1965,1979
76117,"Ed Bartels",1925-10-08,"North Carolina State","USA","6-6",195,2,NA,"Forward",1610610036,"Capitols","WAS","Washington",1949,1950
76118,"Vic Bartolome",1948-09-29,"Oregon State","USA","7-0",230,1,"20","Center",1610612744,"Warriors","GOS","Golden State",1971,1971
203115,"Will Barton",1991-01-06,"Memphis","USA","6-5",181,11,"1","Guard",1610612761,"Raptors","TOR","Toronto",2012,2023
101188,"Eddie Basden",1983-02-15,"North Carolina-Charlotte","USA","6-5",215,2,"13","Guard",1610612741,"Bulls","CHI","Chicago",2005,2005
101138,"Brandon Bass",1985-04-30,"Louisiana State","USA","6-8",250,13,"30","Forward",1610612738,"Celtics","BOS","Boston",2005,2016
1628238,"Paris Bass",1995-08-29,"Detroit Mercy","USA","6-8",200,2,NA,"Forward",0,NA,NA,NA,2021,2021
76120,"Tim Bassett",1951-04-01,"Georgia","USA","6-8",225,4,"21","Forward",1610612751,"Nets","NJN","New Jersey",1976,1979
1629646,"Charles Bassey",2000-10-28,"Western Kentucky","Nigeria","6-9",230,2,"28","Center-Forward",1610612759,"Spurs","SAS","San Antonio",2021,2023
1766,"Maceo Baston",1976-05-29,"Michigan","USA","6-10",230,5,"9","Forward",1610612754,"Pacers","IND","Indiana",2002,2008
2370,"Mengke Bateer",1975-11-20,"Beijing","China","6-11",290,4,NA,"Center",0,NA,NA,NA,2001,2003
76121,"Billyray Bates",1956-05-31,"Kentucky State","USA","6-4",210,4,"35","Guard",1610612757,"Trail Blazers","POR","Portland",1979,1982
1499,"Tony Battie",1976-02-11,"Texas Tech","USA","6-11",240,15,"4","Center",1610612738,"Celtics","BOS","Boston",1997,2011
2203,"Shane Battier",1978-09-09,"Duke","USA","6-8",220,13,"31","Forward",1610612763,"Grizzlies","MEM","Memphis",2001,2013
76124,"Dave Batton",1956-03-26,"Notre Dame","USA","6-10",240,2,"45","Center",1610612764,"Bullets","WAS","Washington",1982,1983
201587,"Nicolas Batum",1988-12-14,"Le Mans","France","6-8",230,15,"33","Guard-Forward",1610612746,"Clippers","LAC","LA",2008,2023
76125,"Johnny Baum",1946-06-17,"Temple","USA","6-5",200,2,"14","Forward",1610612741,"Bulls","CHI","Chicago",1969,1970
76126,"Frankie Baumholtz",1918-10-07,"Ohio","USA","5-10",170,1,NA,"Guard",1610610026,"Rebels","CLR","Cleveland",1946,1946
2437,"Lonny Baxter",1979-01-27,"Maryland","USA","6-8",260,4,"35","Forward",1610612741,"Bulls","CHI","Chicago",2002,2005
76127,"Elgin Baylor",1934-09-16,"Seattle","USA","6-5",225,14,"22","Forward",1610612747,"Lakers","LAL","Los Angeles",1958,1971
203382,"Aron Baynes",1986-12-09,"Washington State","Australia","6-10",260,10,"46","Center-Forward",1610612765,"Pistons","DET","Detroit",2012,2020
76128,"Sergei Bazarevich",1965-03-15,"Tofas S.K.","Russia","6-2",168,1,"5","Guard",1610612737,"Hawks","ATL","Atlanta",1994,1994
203145,"Kent Bazemore",1989-07-01,"Old Dominion","USA","6-4",195,11,"9","Guard-Forward",1610612747,"Lakers","LAL","Los Angeles",2012,2021
1629647,"Darius Bazley",2000-06-12,"Princeton HS (OH)","USA","6-9",216,4,"55","Forward",1610612756,"Suns","PHX","Phoenix",2019,2023
76129,"Ed Beach",1929-01-25,"West Virginia","USA","6-3",200,1,NA,"Forward",1610612737,"Blackhawks","TCB","Tri-Cities",1950,1950
203078,"Bradley Beal",1993-06-28,"Florida","USA","6-4",207,11,"3","Guard",1610612756,"Suns","PHX","Phoenix",2012,2023
76130,"Butch Beard",1947-05-04,"Louisville","USA","6-3",185,9,"9","Guard",1610612752,"Knicks","NYK","New York",1969,1978
76131,"Ralph Beard",1927-12-02,"Kentucky","USA","5-10",175,2,NA,"Guard",1610610030,"Olympians","INO","Indianapolis",1949,1950
2602,"Jerome Beasley",1980-05-17,"North Dakota","USA","6-9",237,2,"24","Forward",1610612748,"Heat","MIA","Miami",2003,2003
1627736,"Malik Beasley",1996-11-26,"Florida State","USA","6-4",187,7,"5","Guard",1610612747,"Lakers","LAL","Los Angeles",2016,2023
76133,"Zelmo Beaty",1939-10-25,"Prairie View A&M","USA","6-9",225,8,"31","Center",1610612737,"Hawks","ATL","Atlanta",1962,1974
201958,"Rodrigue Beaubois",1988-02-24,"Cholet","France","6-2",185,5,"3","Guard",1610612742,"Mavericks","DAL","Dallas",2009,2012
1630699,"MarJon Beauchamp",2000-10-12,"NBA G League Ignite","USA","6-7",199,1,"0","Forward",1610612749,"Bucks","MIL","Milwaukee",2021,2023
76134,"Byron Beck",1945-01-25,"Denver","USA","6-9",225,1,"40","Center",1610612743,"Nuggets","DEN","Denver",1976,1976
1133,"Corey Beck",1971-05-27,"Arkansas","USA","6-3",200,3,"15","Guard",1610612766,"Hornets","CHH","Charlotte",1995,1998
76136,"Ernie Beck",1931-12-11,"Pennsylvania","USA","6-4",190,7,"12","Guard",1610612744,"Warriors","PHW","Philadelphia",1953,1960
76137,"Moe Becker",1917-02-24,"Duquesne","USA","6-1",185,1,NA,"Guard",1610610028,"Falcons","DEF","Detroit",1946,1946
76140,"Ron Behagen",1951-01-14,"Minnesota","USA","6-9",185,7,"12","Forward",1610612758,"Kings","KCK","Kansas City",1973,1979
76141,"Elmer Behnke",1929-02-03,"Bradley","USA","6-7",210,1,NA,"Center",1610612737,"Hawks","MIH","Milwaukee",1951,1951
76142,"Dennis Bell",1951-06-02,"Drake","USA","6-5",185,3,"46","Forward",1610612752,"Knicks","NYK","New York",1973,1975
1628395,"Jordan Bell",1995-01-07,"Oregon","USA","6-7",216,5,NA,"Forward",0,NA,NA,NA,2017,2021
1952,"Raja Bell",1976-09-19,"Florida International","US Virgin Islands","6-5",210,13,"19","Guard",1610612756,"Suns","PHX","Phoenix",2000,2011
2559,"Troy Bell",1980-11-10,"Boston College","USA","6-1",180,2,"3","Guard",1610612763,"Grizzlies","MEM","Memphis",2003,2003
76143,"William Bell",1932-09-13,"North Carolina State","USA","6-0",180,2,"15","Guard",1610612752,"Knicks","NYK","New York",1959,1960
76144,"Walt Bellamy",1939-07-24,"Indiana","USA","6-10",225,14,"8","Center",1610612737,"Hawks","ATL","Atlanta",1961,1974
1627761,"DeAndre' Bembry",1994-07-04,"St. Joseph's (PA)","USA","6-5",210,6,NA,"Guard-Forward",0,NA,NA,NA,2016,2021
76145,"Irv Bemoras",1930-11-18,"Illinois","USA","6-3",185,2,"26","Forward",1610612737,"Hawks","STL","St. Louis",1953,1956
76146,"Leon Benbow",1950-07-23,"Jacksonville","USA","6-4",185,2,"5","Guard",1610612741,"Bulls","CHI","Chicago",1974,1975
1627733,"Dragan Bender",1997-11-17,"Maccabi Tel Aviv","Croatia","7-0",249,4,NA,"Forward",0,NA,NA,NA,2016,2019
1886,"Jonathan Bender",1981-01-30,"Picayune HS (MS)","USA","7-0",230,9,"9","Forward",1610612754,"Pacers","IND","Indiana",1999,2009
203968,"Jerrelle Benimon",1991-08-01,"Towson","USA",NA,NA,1,NA,NA,0,NA,NA,NA,2014,2014
104,"Benoit Benjamin",1964-11-22,"Creighton","USA","7-0",250,15,NA,"Center",0,NA,NA,NA,1985,1999
1736,"Corey Benjamin",1978-02-24,"Oregon State","USA","6-6",200,5,NA,"Guard",0,NA,NA,NA,1998,2002
203461,"Anthony Bennett",1993-03-14,"UNLV","Canada","6-8",235,5,NA,"Forward",0,NA,NA,NA,2013,2016
1120,"Elmer Bennett",1970-02-13,"Notre Dame","USA","6-0",170,3,NA,"Guard",0,NA,NA,NA,1994,1996
712,"Mario Bennett",1973-08-01,"Arizona State","USA","6-9",235,5,"24","Center-Forward",1610612747,"Lakers","LAL","Los Angeles",1995,2002
76148,"Tony Bennett",1969-06-01,"Wisconsin-Green Bay","USA","6-0",175,3,"25","Guard",1610612766,"Hornets","CHH","Charlotte",1992,1994
76152,"Winston Bennett",1965-02-09,"Kentucky","USA","6-7",210,3,"30","Guard",1610612739,"Cavaliers","CLE","Cleveland",1989,1991
128,"David Benoit",1968-05-09,"Alabama","USA","6-8",220,7,"21","Forward",1610612762,"Jazz","UTA","Utah",1991,2000
202728,"Keith Benson",1988-08-13,"Oakland","USA","6-11",230,2,NA,"Forward-Center",0,NA,NA,NA,2011,2011
76154,"Kent Benson",1954-12-27,"Indiana","USA","6-11",235,11,"54","Center",1610612765,"Pistons","DET","Detroit",1977,1987
1627791,"Ben Bentil",1995-03-29,"Providence","Ghana","6-9",235,1,NA,"Forward",0,NA,NA,NA,2016,2016
76155,"Gene Berce",1926-11-22,"Marquette","USA","5-11",175,1,NA,"Guard",1610612737,"Blackhawks","TCB","Tri-Cities",1949,1949
76156,"Gary Bergen",1932-07-16,"Utah","USA","6-8",210,1,"18","Center",1610612752,"Knicks","NYK","New York",1956,1956
1631262,"Jules Bernard",2000-01-21,"UCLA","USA",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
76157,"Ricky Berry",1964-10-06,"San Jose State","USA","6-8",205,1,"34","Forward",1610612758,"Kings","SAC","Sacramento",1988,1988
76158,"Walter Berry",1964-05-14,"St. John's (NY)","USA","6-8",215,3,"6","Forward",1610612759,"Spurs","SAS","San Antonio",1986,1988
1629541,"Dairis Bertans",1989-09-09,"Olimpia Milano","Latvia","6-4",200,2,"9","Guard",1610612740,"Pelicans","NOP","New Orleans",2018,2018
202722,"Davis Bertans",1992-11-12,"Baskonia","Latvia","6-10",225,7,"44","Forward",1610612742,"Mavericks","DAL","Dallas",2016,2023
696,"Travis Best",1972-07-12,"Georgia Tech","USA","5-11",182,11,"6","Guard",1610612754,"Pacers","IND","Indiana",1995,2004
201976,"Patrick Beverley",1988-07-12,"Arkansas","USA","6-2",180,11,"21","Guard",1610612741,"Bulls","CHI","Chicago",2012,2023
1630180,"Saddiq Bey",1999-04-09,"Villanova","USA","6-7",215,3,"41","Forward",1610612737,"Hawks","ATL","Atlanta",2020,2023
1630189,"Tyler Bey",1998-02-10,"Colorado","USA","6-7",215,2,"2","Forward",1610612742,"Mavericks","DAL","Dallas",2020,2020
204021,"Sim Bhullar",1992-12-02,"New Mexico State","Canada","7-5",360,1,NA,"Center",0,NA,NA,NA,2014,2014
76162,"Henry Bibby",1949-11-24,"UCLA","USA","6-1",185,9,"10-15","Guard",1610612755,"76ers","PHI","Philadelphia",1972,1980
1710,"Mike Bibby",1978-05-13,"Arizona","USA","6-2",195,15,"20","Guard",1610612758,"Kings","SAC","Sacramento",1998,2011
76163,"Ed Biedenbach",1945-08-12,"North Carolina State","USA","6-1",175,1,"12","Guard",1610612756,"Suns","PHX","Phoenix",1968,1968
2740,"Andris Biedrins",1986-04-02,"BK Skonto","Latvia","7-0",250,10,NA,"Center",0,NA,NA,NA,2004,2013
76164,"Don Bielke",1933-01-01,"Valparaiso","USA","6-7",240,1,"18","Center",1610612765,"Pistons","FTW","Ft. Wayne Zollner",1955,1955
76165,"Bob Bigelow",1953-12-26,"Pennsylvania","USA","6-7",215,4,"32","Forward",1610612758,"Kings","KCK","Kansas City",1975,1978
1497,"Chauncey Billups",1976-09-25,"Colorado","USA","6-3",210,17,"1","Guard",1610612765,"Pistons","DET","Detroit",1997,2013
1631234,"Marcus Bingham Jr.",2000-07-14,"Michigan State","USA",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
76167,"Joe Binion",1961-03-26,"North Carolina A&T","USA","6-8",235,1,"50","Forward",1610612757,"Trail Blazers","POR","Portland",1986,1986
203920,"Khem Birch",1992-09-28,"UNLV","Canada","6-8",233,6,"24","Center",1610612759,"Spurs","SAS","San Antonio",2017,2023
1628444,"Jabari Bird",1994-07-03,"California","USA","6-6",198,2,"26","Guard",1610612738,"Celtics","BOS","Boston",2017,2017
76168,"Jerry Bird",1935-02-02,"Kentucky","USA","6-6",210,1,"7","Forward",1610612752,"Knicks","NYK","New York",1958,1958
1449,"Larry Bird",1956-12-07,"Indiana State","USA","6-9",220,13,"33","Forward",1610612738,"Celtics","BOS","Boston",1979,1991
76170,"Otis Birdsong",1955-12-09,"Houston","USA","6-3",190,12,"12","Guard",1610612751,"Nets","NJN","New Jersey",1977,1988
76171,"Gale Bishop",1922-06-04,"Washington State","USA","6-3",195,1,"11","Forward",1610612744,"Warriors","PHW","Philadelphia",1948,1948
1629048,"Goga Bitadze",1999-07-20,"Mega Basket","Georgia","6-11",250,4,"88","Center-Forward",1610612753,"Magic","ORL","Orlando",2019,2023
202687,"Bismack Biyombo",1992-08-28,"Baloncesto Fuenlabrada","DRC","6-8",255,12,"18","Center",1610612756,"Suns","PHX","Phoenix",2011,2023
202357,"Nemanja Bjelica",1988-05-09,NA,"Serbia","6-9",234,8,"8","Forward",1610612744,"Warriors","GSW","Golden State",2015,2021
76172,"Uwe Blab",1962-03-26,"Indiana","USA","7-1",252,5,"33","Center",1610612742,"Mavericks","DAL","Dallas",1985,1989
76173,"Charlie Black",1921-06-15,"Kansas","USA","6-4",200,3,"21","Forward",1610612765,"Pistons","FTW","Ft. Wayne Zollner",1948,1951
76174,"Norman Black",1957-11-12,"St. Joseph's (PA)","USA","6-5",185,1,NA,"Guard",1610612765,"Pistons","DET","Detroit",1980,1980
204028,"Tarik Black",1991-11-22,"Kansas","USA","6-9",250,5,"28","Forward-Center",1610612747,"Lakers","LAL","Los Angeles",2014,2017
76175,"Tom Black",1941-07-09,"South Dakota State","USA","6-10",220,1,"24","Center",1610612760,"SuperSonics","SEA","Seattle",1970,1970
76180,"Alex Blackwell",1970-06-27,"Monmouth","USA","6-6",250,1,"30","Forward",1610612747,"Lakers","LAL","Los Angeles",1992,1992
76177,"Cory Blackwell",1963-03-27,"Wisconsin","USA","6-6",210,1,"30","Forward",1610612760,"SuperSonics","SEA","Seattle",1984,1984
1806,"James Blackwell",1968-02-25,"Dartmouth","USA","6-0",190,1,"8","Guard",1610612738,"Celtics","BOS","Boston",1994,1994
76179,"Nate Blackwell",1965-02-15,"Temple","USA","6-4",170,1,"3","Guard",1610612759,"Spurs","SAS","San Antonio",1987,1987
201971,"DeJuan Blair",1989-04-22,"Pittsburgh","USA","6-7",270,7,NA,"Center-Forward",0,NA,NA,NA,2009,2015
2581,"Steve Blake",1980-02-26,"Maryland","USA","6-3",172,14,"22","Guard",1610612757,"Trail Blazers","POR","Portland",2003,2015
202392,"Marqus Blakely",1988-10-22,"Vermont","USA","6-5",225,2,"15","Forward",1610612745,"Rockets","HOU","Houston",2010,2010
1628469,"Antonio Blakeney",1996-10-04,"Louisiana State","USA","6-4",192,3,"9","Guard",1610612741,"Bulls","CHI","Chicago",2017,2018
200807,"Will Blalock",1983-09-08,"Iowa State","USA","6-0",205,2,"8","Guard",1610612765,"Pistons","DET","Detroit",2006,2006
76182,"George Blaney",1939-11-12,"Holy Cross","USA","6-1",175,1,"15","Guard",1610612752,"Knicks","NYK","New York",1961,1961
76183,"Lance Blanks",1966-09-09,"Texas-Austin","USA","6-4",190,3,"21","Guard",1610612765,"Pistons","DET","Detroit",1990,1992
76184,"Ricky Blanton",1966-04-21,"Louisiana State","USA","6-7",215,1,"17","Forward",1610612741,"Bulls","CHI","Chicago",1992,1992
101154,"Andray Blatche",1986-08-22,"South Kent HS (CT)","USA","6-11",260,9,"0","Center-Forward",1610612764,"Wizards","WAS","Washington",2005,2013
302,"Mookie Blaylock",1967-03-20,"Oklahoma","USA",NA,NA,13,NA,"Guard",0,NA,NA,NA,1989,2001
202339,"Eric Bledsoe",1989-12-09,"Kentucky","USA","6-1",214,13,"5","Guard",1610612757,"Trail Blazers","POR","Portland",2010,2021
1629833,"Keljin Blevins",1995-11-24,"Montana State","USA","6-4",200,3,"21","Guard",1610612757,"Trail Blazers","POR","Portland",2020,2021
76186,"Leon Blevins",1926-06-25,"Arizona","USA","6-2",160,1,NA,"Guard",1610610030,"Olympians","INO","Indianapolis",1950,1950
76187,"John Block",1944-04-16,"Southern California","USA","6-10",207,10,"35","Forward",1610612745,"Rockets","SDR","San Diego",1966,1975
76188,"Mike Bloom",1915-01-14,"Temple","USA","6-6",190,2,"11","Center",1610610024,"Bullets","BAL","Baltimore",1947,1948
1628417,"Jaron Blossomgame",1993-09-16,"Clemson","USA","6-8",220,2,"4","Forward",1610612739,"Cavaliers","CLE","Cleveland",2018,2018
916,"Corie Blount",1969-01-04,"Cincinnati","USA","6-10",242,12,"44","Forward-Center",1610612741,"Bulls","CHI","Chicago",1993,2003
1548,"Mark Blount",1975-11-30,"Pittsburgh","USA","7-0",250,10,"15","Center-Forward",1610612738,"Celtics","BOS","Boston",2000,2008
203505,"Vander Blue",1992-07-17,"Marquette","USA","6-5",200,3,NA,"Guard",0,NA,NA,NA,2013,2017
1629129,"Trevon Bluiett",1994-11-04,"Xavier","USA","6-6",198,2,"5","Guard-Forward",1610612740,"Pelicans","NOP","New Orleans",2018,2018
76189,"Ray Blume",1958-09-23,"Oregon State","USA","6-4",185,1,"22","Guard",1610612741,"Bulls","CHI","Chicago",1981,1981
76190,"Nelson Bobb",1924-02-25,"Temple","USA","6-0",170,4,"5","Guard",1610612744,"Warriors","PHW","Philadelphia",1949,1952
2800,"Tony Bobbitt",1979-10-22,"Cincinnati","USA","6-4",190,2,NA,"Guard",0,NA,NA,NA,2004,2004
76191,"Arlen Bockhorn",1933-07-08,"Dayton","USA","6-4",200,7,"11","Guard",1610612758,"Royals","CIN","Cincinnati",1958,1964
1631205,"Buddy Boeheim",1999-11-11,"Syracuse","USA","6-6",205,1,"27","Forward",1610612765,"Pistons","DET","Detroit",2022,2023
2586,"Keith Bogans",1980-05-12,"Kentucky","USA","6-5",215,11,"4","Guard-Forward",1610612753,"Magic","ORL","Orlando",2003,2013
202711,"Bojan Bogdanovic",1989-04-18,"Fenerbahce","Croatia","6-7",226,9,"44","Forward",1610612765,"Pistons","DET","Detroit",2014,2023
177,"Muggsy Bogues",1965-01-09,"Wake Forest","USA",NA,NA,14,NA,"Guard",0,NA,NA,NA,1987,2000
101106,"Andrew Bogut",1984-11-28,"Utah","Australia","7-0",260,15,"12","Center",1610612749,"Bucks","MIL","Milwaukee",2005,2018
1564,"Etdrick Bohannon",1973-05-29,"Auburn-Montgomery","USA",NA,NA,4,NA,"Forward",0,NA,NA,NA,1997,2000
1629626,"Bol Bol",1999-11-16,"Oregon","Sudan","7-2",220,4,"10","Center-Forward",1610612753,"Magic","ORL","Orlando",2019,2023
76195,"Manute Bol",1962-10-16,"Bridgeport","USA","7-6",200,10,"1","Center",1610612764,"Bullets","WAS","Washington",1985,1994
1628413,"Jonah Bolden",1996-01-02,"UCLA","Australia","6-8",225,2,NA,"Forward",0,NA,NA,NA,2018,2019
1629716,"Marques Bolden",1998-04-17,"Duke","USA","6-10",249,3,NA,"Center",0,NA,NA,NA,2019,2020
76196,"Bill Bolger",1931-08-21,"Georgetown","USA","6-5",205,1,NA,"Forward",1610610024,"Bullets","BAL","Baltimore",1953,1953
1630195,"Leandro Bolmaro",2000-09-11,NA,"Argentina","6-6",200,2,NA,"Forward",0,NA,NA,NA,2021,2022
76197,"Doug Bolstorff",1931-10-29,"Minnesota","USA","6-4",195,1,"8","Guard",1610612765,"Pistons","DET","Detroit",1957,1957
76203,"George H. Bon Salle",1935-07-01,"Illinois","USA","6-8",220,1,"33","Forward",1610612764,"Packers","CHP","Chicago",1961,1961
76198,"Phil Bond",1954-07-27,"Louisville","USA","6-2",175,1,"30","Guard",1610612745,"Rockets","HOU","Houston",1977,1977
1603,"Walter Bond",1969-02-01,"Minnesota","USA","6-5",200,3,"20","Guard",1610612762,"Jazz","UTA","Utah",1992,1994
1629648,"Jordan Bone",1997-11-05,"Tennessee","USA","6-2",180,2,NA,"Guard",0,NA,NA,NA,2019,2020
1121,"Dexter Boney",1970-04-27,"UNLV","USA","6-4",185,1,NA,"Guard",0,NA,NA,NA,1996,1996
1629067,"Isaac Bonga",1999-11-08,"Skyliners Frankfurt","Germany","6-8",180,5,"17","Guard",1610612761,"Raptors","TOR","Toronto",2018,2021
76201,"Ron Bonham",1942-05-31,"Cincinnati","USA","6-4",192,2,"21","Forward",1610612738,"Celtics","BOS","Boston",1964,1965
41,"Anthony Bonner",1968-06-08,"St. Louis","USA","6-8",230,7,"33","Forward",1610612758,"Kings","SAC","Sacramento",1990,2002
2588,"Matt Bonner",1980-04-05,"Florida","USA","6-10",235,13,"15","Center-Forward",1610612759,"Spurs","SAS","San Antonio",2004,2015
1626164,"Devin Booker",1996-10-30,"Kentucky","USA","6-5",206,8,"1","Guard",1610612756,"Suns","PHX","Phoenix",2015,2023
202344,"Trevor Booker",1987-11-25,"Clemson","USA","6-8",228,8,"20","Forward",1610612764,"Wizards","WAS","Washington",2010,2017
200767,"Josh Boone",1984-11-21,"Connecticut","USA","6-10",240,5,"2","Forward-Center",1610612751,"Nets","NJN","New Jersey",2006,2009
76204,"Ron Boone",1946-09-06,"Idaho State","USA","6-2",200,5,"24","Guard",1610612758,"Kings","KCK","Kansas City",1976,1980
1916,"Calvin Booth",1976-05-07,"Penn State","USA","6-11",230,11,"52","Center",1610612760,"SuperSonics","SEA","Seattle",1999,2008
1522,"Keith Booth",1974-10-09,"Maryland","USA","6-6",226,2,"22","Forward",1610612741,"Bulls","CHI","Chicago",1997,1998
76206,"Bob Boozer",1937-04-26,"Kansas State","USA","6-8",215,11,"20","Forward",1610612758,"Royals","CIN","Cincinnati",1960,1970
